c0,c1,c2,c3,c4,c5,c6,c7
0.6890878,-1.0245677,1.1085443,1.115041,-0.46591514,1.1061223,0.32871738,0.35179096
-0.12596363,0.27411342,-1.5423063,1.2246498,0.1360584,-0.61844915,-1.5063982,-2.15428
-0.38489282,-0.69654346,-0.3213376,-0.46494555,0.7610806,-0.25932208,-0.21303444,-0.5513877
-0.61403215,-0.46035776,0.9042025,-1.6921169,0.7445452,0.2840041,0.22472268,0.8945327
-1.1555473,-0.4639229,1.2774806,-0.17355163,-1.1387237,0.9978353,1.2358788,0.1359803
-0.4678011,1.3599486,-0.3758889,1.1298723,1.4101868,-1.2262057,-0.07592398,0.11749147
0.6535255,-0.46184525,0.9155315,0.101113856,1.888315,0.2864094,0.6876709,0.2678778
-0.7116149,-1.2067417,-0.43160054,-0.7283162,1.1344491,-0.7817312,0.54737854,-0.24514535
-0.22098924,1.9873009,-2.1299567,-1.0624712,0.44978133,-1.0157264,0.7513169,0.354621
0.388711,0.18686678,0.8582161,1.2064255,-0.5241631,-0.01631354,-1.6969842,-0.6774918
-1.1012446,-0.7133876,0.58210224,-0.8033301,0.8008158,0.79956096,2.3050764,1.7205817
0.11166878,0.042270955,-0.4148431,-0.36908498,0.8342162,-0.7534531,-0.44571936,-0.4866694
-0.05285348,1.1215161,-0.69363165,0.1286667,-0.21618888,0.35579708,-1.856562,-0.6275484
1.0976529,1.2686632,1.2268451,-0.33856073,0.6742388,-0.20792821,1.8627887,-1.0793909
-0.09253489,-0.56953067,0.35376975,-0.9712906,-0.12873362,0.48281956,-1.7713437,0.06659457
0.49435884,-0.4894466,0.4258926,-0.81251204,-1.1210419,1.8158841,0.9554908,-0.7341289
0.43600693,0.46429303,0.5261463,-1.7666014,-0.17275858,-0.49447858,1.1123751,0.5417888
-0.58027345,0.0649724,0.0077410038,0.62512875,0.7732472,-1.9681312,0.19896635,0.35349262
0.14615458,-2.007297,0.5277692,0.87770206,-2.1596217,2.0337355,0.6552596,0.14694963
-1.9051322,0.42675334,-0.07016333,-0.9387984,0.15202318,-0.5066162,-0.82675105,0.6073346
-0.10711941,-0.25430498,1.9846336,0.73436904,-1.0275041,-1.1085337,1.7636582,-1.1652937
-0.59343696,-1.6785597,-1.1863357,-0.5533738,0.08548723,0.18141966,-2.0591934,1.5385642
0.5108217,1.2716788,0.42664698,-1.0717151,-1.229699,1.0100414,0.59898376,0.94396794
0.52542603,0.4559767,1.1249592,-2.3927338,0.034241,-0.7824704,-1.6980124,-1.0863214
-2.226188,0.16838926,-0.15790176,-0.5522012,0.20566297,1.1753104,0.3807477,0.7855985
0.6672388,0.22579429,-1.731171,-0.2834807,-0.5274426,0.9238961,-0.37737647,-0.50432914
1.5088613,1.5298653,1.4108615,0.22920649,0.30699098,0.8425285,0.90587735,-1.3293216
1.374908,0.7527529,1.141433,1.4545214,-1.9745775,0.39166132,-0.050737824,-0.094204575
-0.13949236,0.50690395,0.0759683,-1.0420474,-0.19024335,0.8534619,-1.0213245,-0.4117868
-0.7706175,-1.5799831,0.5363103,0.09515332,-0.44610897,0.22337209,0.25493985,-0.62920254
-0.7038495,0.9311338,1.143726,0.3769509,1.5119894,0.72309434,0.30537206,-1.9837627
-0.43476513,-0.5547258,0.15787302,0.90256524,-0.41477528,0.9814668,-1.6792877,-0.13728808
0.05502251,-0.74419427,1.5604522,1.0708933,2.242959,1.4838672,1.3102046,1.3071865
-0.5426423,1.5257663,1.9382442,1.7910444,-0.95755893,-0.6668099,0.27572566,-0.39979443
1.2220149,0.2556615,-0.4162669,-1.3277935,1.1389716,0.024136795,0.0007205358,-0.11033456
-0.84377193,1.637566,0.2777227,1.5861521,-0.53115356,1.0975513,1.2993768,0.98947895
-1.0007644,-1.8470953,-0.10950176,0.7077043,1.5150657,0.37509254,-1.0089121,-0.37565863
-0.491147,-0.46688133,1.2106758,-0.7676464,0.016082956,-1.4471978,0.61710393,1.2777983
0.8533807,-0.28895688,0.96662176,0.14369388,-0.16603342,0.69750434,0.02263384,1.0362495
-0.0067879804,1.1716387,0.49156526,-0.8747262,1.7840009,-2.02557,0.34081516,-1.7755839
-0.747454,-1.009765,1.0821769,0.11540345,-0.02471045,1.1217829,1.0696951,-1.7692119
1.6855732,0.6816834,0.38413388,0.20535809,0.9923529,-1.3288789,-0.2214647,-0.5320365
0.7701846,-1.1287822,-0.99932116,0.8081982,-0.2924615,-0.92910033,-0.071115054,-1.5369415
0.6092939,0.56485695,-0.06545642,-1.4698493,0.9802988,0.1786377,-1.4077603,0.023118418
0.4599106,0.17346182,-0.14472008,1.1382684,0.528317,0.058615327,-0.33193773,-0.9177456
-0.20215559,0.6110213,0.39481595,-0.17136402,-0.32390454,0.79049075,-1.3513215,-0.38162854
-1.310752,-0.37431213,-0.63564897,-0.7562321,-1.0325439,0.40615663,-0.74630773,0.006690995
-1.148141,0.7095369,1.3235878,-0.9605037,-0.76893526,2.27894,-0.038782243,-0.17887616
-0.6584786,1.3263751,-1.75833,0.9421212,-0.36835578,-0.63768953,-1.7003267,-1.282053
1.1797247,0.2705299,2.1485565,-0.3221334,0.507881,-0.03003883,-1.2075872,-1.7016248
0.6547743,0.7479742,0.8946063,0.27528423,0.7801961,-0.7922574,-0.0384883,-1.6310822
-2.6191866,-0.16045712,-1.6188,1.2298208,-0.5927516,-0.5578486,1.0071188,1.5424076
-2.227216,-1.3549614,1.28719,-0.26741588,-0.18565266,-1.2974002,-0.6701222,0.3806919
1.2781807,1.2414856,-0.6238229,1.2987822,0.076742634,1.8253845,-0.97110844,-0.56482095
0.060647443,-0.2019767,0.0068587917,-1.066268,-1.6130369,-1.2011527,2.512456,-0.5392441
-0.3277659,1.6748955,0.45993653,-1.3527298,-0.13827124,0.53835034,-0.21433008,-0.16792089
-0.13624634,1.6641023,0.5949613,0.03670859,-1.0588607,-0.9625852,0.7791393,0.39817235
-1.457767,-0.103295974,-0.1762202,0.33794752,0.7360322,-0.2751165,-0.2364571,1.6481528
0.17027277,1.790451,-0.16621326,0.67060196,0.34636527,-0.4576753,-0.49418625,0.41990435
0.55990976,0.10849055,-0.7094939,-0.13091947,-0.08244549,1.5446332,-0.736126,-0.89564526
0.66290593,-0.90783685,0.86721706,-0.871494,-0.96492094,0.65595514,0.7468172,0.45322442
-0.95966697,0.9200261,-0.3916315,0.9687239,1.3717881,-0.8167189,-0.7378905,1.3713595
0.09911909,0.81031555,-0.10220432,-0.6824908,0.679956,1.4947913,-1.1817402,-0.8154835
0.12444034,-0.40905172,-0.5854431,0.73713195,1.3652846,0.5546157,-0.77162516,0.8568385
0.28700444,-0.69040126,0.48025134,0.43765718,0.15720002,-0.16371182,0.13427025,1.0419794
-0.22519384,-0.61131024,-1.603786,0.01217667,0.65590924,-1.7336078,-2.0746708,0.2934173
1.2775593,0.2469542,-0.024020566,1.3804568,0.57488865,1.1399496,1.3764731,-0.23395266
1.8537291,-0.2802741,0.9829953,-1.3728374,0.6322765,-0.77408636,-0.33650944,-0.27809784
-0.4926742,-1.127774,0.36724073,-1.7801696,0.23564956,-0.15583564,1.4384648,0.41587827
0.1945691,1.5028855,0.66653293,-2.2131655,-0.4070118,-2.6172717,0.69122535,-1.4858726
-0.27128872,0.14326097,-0.9674111,0.26133955,-0.37203085,-0.9221694,-1.6152672,-0.48661077
1.7707126,-0.7981793,1.8934641,-2.0228117,-0.9930707,1.1098094,0.62442416,-1.8464857
