c0,c1,c2,c3,c4,c5,c6,c7
0.708905,-1.2440714,-0.9028096,1.0810789,0.6469411,0.085797615,-0.27394524,-1.4864622
1.4639624,-0.43424332,0.94598436,-0.7801828,-1.1228119,-0.21759269,-0.7594027,1.738611
-0.7173554,0.72862643,-0.8008121,-0.72558373,0.7338963,-0.4773411,1.3247497,-0.8315523
-1.127659,0.49977773,-0.5113799,1.709292,2.1530006,-1.3867025,1.6863616,-0.14837621
0.69302195,-0.57230705,-0.067639574,0.79896736,-0.5360332,1.1498013,0.27201816,0.7938047
-0.1346361,0.50795484,2.1749327,0.7043111,1.0279982,0.41637173,1.961645,-0.98640376
1.3154294,-0.22846596,1.1212727,-0.5223416,-0.15113632,0.014982156,0.9481124,-0.21081018
0.28935853,0.9067087,-0.22628084,-0.14077948,1.6918904,-0.067174725,0.14402796,-1.0257543
0.08046646,-0.1399182,0.07203053,-1.3288252,-1.2334756,2.1326947,0.4300583,2.4850464
-0.84473497,0.33576587,-0.41051298,0.6058156,1.4886976,-1.0481156,0.051023953,-0.2815595
1.0936629,0.36345047,1.266135,-0.79776305,-0.43831426,1.8912772,-0.80239826,0.07093331
0.56662536,-0.9651601,-0.060384236,0.07572037,0.6188943,0.7084081,1.2654063,-0.7195287
-1.2811425,-0.10861663,-0.13097733,-0.11618826,1.0598754,0.18795794,-1.3338633,1.4233954
-0.2954362,-0.7536062,2.526699,0.70164496,-1.5932152,1.0871636,0.97812057,-1.0060159
-0.2616386,-0.27474836,-0.40874526,1.3409325,2.0409536,-0.23275913,-2.39105,0.30059928
0.9474191,-0.04410847,0.10888745,1.3885032,-2.164631,0.57556504,-0.22136821,-0.427613
-2.035846,-0.11907541,-0.60639864,-1.6776074,-1.8166239,0.7660437,-0.58429044,0.5109483
0.5409132,0.42570353,0.06699436,-0.18506506,1.329642,-1.1539168,-1.4328798,1.0597848
-0.826645,-1.0813217,-0.64085776,0.2433991,-2.2371864,-0.67702097,-0.51553136,-0.58047396
0.19487855,-0.4695743,0.17675573,-1.6534845,-2.250062,0.5455548,-1.2193841,-0.4336902
1.816673,-1.2963102,0.49830914,-1.3775035,-1.1384116,1.8510118,0.21452965,-1.8550754
-0.026682714,-1.2708268,1.5190878,-0.740443,-0.75507355,1.3822389,1.2846736,1.9106643
0.2829021,0.6364383,-0.14876424,1.6602138,0.68488276,1.4962316,-0.7066882,1.3279078
-0.0797581,1.2119768,0.9423475,0.9292814,-0.22020808,-0.17159896,0.40745947,-0.620121
-0.13012381,0.014940782,0.57520616,-1.2306938,1.3418622,0.7058274,1.2589672,-1.0658112
-0.22542533,-0.94389826,-1.8633385,1.6619825,1.1619084,2.6830041,-0.67429256,1.2225155
0.2252573,-1.0123135,1.6838139,-1.0421929,1.5758932,0.60356516,0.114755765,-0.34476787
0.7931993,0.34353647,-1.8263388,-1.3341438,-0.31254858,-3.6695778,1.8422457,-0.5553267
-0.19460428,-0.48935348,0.5581859,0.45627034,-1.6206735,0.16156554,-0.5918938,-0.29212046
0.3492149,0.20311715,-0.6866575,0.989382,0.3346612,-0.10240376,0.52568287,0.40462196
-1.8226161,-0.23910598,1.5925418,-1.5499055,-0.5586124,-1.1063428,-0.6362622,0.8804396
0.34731665,0.4245504,0.38045782,0.44937152,0.779152,0.7995498,0.04007635,1.7146198
-1.0516636,0.9811739,-1.8717685,-0.68195593,-0.7406774,-2.6034503,-0.4497958,1.1260335
0.6784157,0.9587971,-1.0034065,-0.6509382,-0.73325735,-0.25077304,-0.6175384,-0.12715453
-1.0293279,-0.8492968,-0.44001693,0.24781659,0.66871595,0.19976448,0.14119327,-1.7091311
0.038358115,0.30573124,-0.02576463,1.7725888,-1.71218,-1.2645726,-0.76807135,1.9296256
0.62743825,-0.35032943,-0.1493434,-0.2155997,0.7266259,-1.0242957,0.7994948,-0.81157047
1.1359376,1.4439385,0.024426922,-0.57995385,-1.5962734,0.17177391,-1.7547326,1.6980484
-0.104746565,-1.3559561,0.6905748,-1.2085758,0.6243859,0.3755447,-0.18855436,0.15261261
-0.2983661,-0.18184754,-0.82804227,-0.53916633,-0.35405087,-1.1772212,-0.80593234,-0.91792953
-0.8193723,0.75107026,-1.8143526,-0.42077455,0.013651769,-1.035664,0.23379472,0.17054883
0.49863514,0.6428897,1.2989765,0.14407007,-1.2931257,0.88379496,-1.4361107,0.8481756
-1.4151051,1.1575283,-0.45617047,0.21124749,-0.68002,-0.6527514,-0.50822735,-0.7643705
0.7221022,1.1487511,-1.7113832,0.5712613,0.54804325,0.26745728,1.5330147,-2.373682
-0.30670688,-1.0516294,-0.92217577,0.25699654,-2.9492369,-0.2208618,-0.1135845,0.4992389
0.22100359,-0.2683302,-0.83860445,-0.3975144,-0.6745198,-0.940663,-1.46699,-0.6067742
1.070964,-1.1682558,1.7140805,-0.8304566,0.41764286,-1.7168146,-0.48299012,1.3214964
0.65687555,3.872221,-0.41951746,-0.3278007,-0.5048737,-0.8368128,0.41174695,-0.7846638
0.424563,1.3581357,1.9576358,0.0996232,1.6324639,-1.3733759,-0.74856365,0.28679395
2.114358,-0.14679338,-0.34954166,-0.06575272,-1.0686936,-1.482384,-0.41532147,1.3062352
0.0561331,0.52856755,0.99974346,2.0480673,-0.7555421,0.6605196,1.9883528,0.9756073
-1.5872926,0.10861784,0.73176867,0.511389,0.45555714,0.60448265,-0.33316323,0.46334222
1.0794159,0.12918036,0.633133,1.1711298,0.3273516,-1.308793,0.9163128,1.1610042
-0.39384088,0.028363714,-0.5166301,0.85901743,-0.3895067,0.22349812,1.5109936,2.2521343
-0.4414034,-0.9481015,-0.6644969,-0.5957397,0.71402746,-1.1362026,-0.17841426,1.1545807
-0.52757925,-0.39580935,-0.62650555,0.3860246,1.2078842,0.3940723,0.5997271,0.32756114
-0.38351455,-1.8437064,0.5264043,-0.07471658,0.4130411,0.81178343,-1.1013916,-1.5055921
-0.03316872,0.45555708,-0.28039786,0.8339995,-0.09180324,1.8155036,1.2145693,0.55438405
1.0075771,0.3193401,-0.8807149,-1.6282002,0.4088102,1.1657479,-0.1024053,-0.57510895
-0.79452896,-0.47336924,1.3639123,1.1518803,0.11909321,0.22267556,1.2469578,-0.011200271
0.32630476,-1.0620123,-0.0058862087,0.798498,-1.4973856,0.03948543,0.98996717,-2.1922596
1.5581038,-1.0681647,1.7178744,1.4659183,0.3447485,-0.8446664,1.424711,0.75004977
0.7171037,0.75735056,-0.8161549,0.9840261,-0.93701273,-1.1285162,-0.34081572,0.49051353
0.5530914,-0.58729905,0.63201606,-0.16300777,0.095121585,0.46608657,2.5352273,-0.071433574
-0.18086153,-1.0208659,0.13347644,-0.69510293,0.37923166,-0.5371834,2.2294624,-1.042673
-0.45055375,-0.6805388,-0.1740945,0.445606,0.9540766,0.45071855,0.07634001,0.4281139
-0.9159576,-1.2629409,-0.35585448,1.3649701,0.39904946,-0.84562445,1.9982332,-0.37266013
-1.3206555,-0.89154196,0.9072181,0.5402273,0.45633915,0.22292487,0.73001146,-0.32844672
0.2211789,0.9310826,0.041191634,0.5519586,-0.002202521,0.13019171,1.641233,-0.49784333
2.0872428,0.37007937,-1.1348609,0.4471445,-0.8527425,-0.715367,-0.6420608,0.40145418
0.30696633,0.42355567,0.23419355,0.95346683,-0.3631245,2.0068743,-0.8858733,-2.2816715
-0.23356,-1.4914073,-0.117939375,-1.4921504,0.502616,0.5949754,-0.383181,-0.3764191
