c0,c1,c2,c3,c4,c5,c6,c7
-0.49365407,-1.5748662,0.3635788,0.07905956,-0.33222976,0.79058766,-0.7286088,1.370451
-0.32683182,0.17444906,0.5644801,1.0954887,-0.05060855,-0.16317572,0.7920626,0.11259416
0.33924466,1.0222175,-0.47661075,0.70608944,1.2901002,1.1898068,0.124078214,-0.46161008
-0.31940815,0.61334413,-1.5369772,0.41298535,-0.801357,0.059060756,0.51907265,0.10962788
-0.923882,-0.78237945,-0.010562485,-0.2617061,-0.5934503,-0.65829366,-0.81587625,-0.37197962
-0.4892567,-0.91166526,0.21317853,1.4570687,1.4155114,0.059969787,-0.25555158,0.95846665
0.15655126,-1.3122257,-1.2785574,1.0143251,1.3450117,-1.1074756,0.0049036257,0.39729017
1.0390272,1.1882268,0.072511464,-0.8784181,1.9342242,0.06448121,-0.18920803,-0.69194734
-0.098589525,1.8144468,0.5787474,1.3023689,-0.26176703,0.12926929,-0.7809873,0.16863625
-1.0469757,-0.3892562,0.51417285,0.06381453,1.2666593,-1.752679,-0.2652727,-1.1144289
-0.14010967,-1.6233189,1.1194834,0.4924249,0.24614275,0.89505726,1.7729172,0.12614296
-0.92987484,1.2485588,0.2669376,0.35325703,0.22762771,0.56461936,2.0661461,-1.1702874
0.6878012,-0.51104,-0.93647987,0.7833154,-0.89429665,1.4233472,-0.04510664,-0.9043452
-0.6795822,-0.5662406,0.35357714,-0.5421246,-0.54936075,-0.5497973,-1.185966,0.6989152
-0.40686038,-1.0213808,1.5982319,1.081195,0.13970947,1.7792597,-0.92339545,-0.6911241
-0.5649589,-0.23920162,-1.4240947,0.9079123,-0.94683385,2.4069386,-0.8215436,-0.6038182
0.60665315,-0.65012807,1.1911352,-0.75549996,1.068293,-0.7880834,0.74135953,-0.0065664924
0.9617886,0.47219694,-0.5466602,0.287799,1.613042,1.340242,-0.5421836,0.18710129
1.4292,2.528518,0.06404192,-0.92645943,-0.23138165,-0.8519718,-1.2028993,1.8309573
-0.21765012,-0.4068323,0.3153847,1.4611342,-0.77448684,0.3554343,1.1567974,0.09882691
1.2887948,2.424924,1.2597691,-0.71847576,0.6620519,-1.139093,-0.3559082,0.63123
1.0679393,0.27391693,1.109023,-1.0161498,0.13345328,-1.2859086,-0.14569345,0.039512493
-1.0172999,1.9638386,0.13059887,0.0025790515,-0.013904781,-2.1796803,-0.20426965,0.7021921
1.7063915,-0.3666575,0.28783774,-2.3434408,-0.58128834,-0.25827122,-0.79781806,1.3684438
-0.37776142,-1.8864902,0.8415726,-1.2823616,0.6644492,-1.3913337,-1.5404108,-0.008646897
0.15638068,-0.7936326,0.2321811,-2.9745684,-1.1290054,1.2984097,-0.42996132,1.1113085
-1.2169785,0.89680755,-1.8521061,-0.84699106,-0.9417216,-0.24192506,0.039341122,0.8689963
-2.7232373,-0.9127571,0.3051178,-0.4568693,0.15883055,0.48238924,-1.9845103,1.758651
0.7038403,-1.6874056,-0.122588426,-0.012937652,0.4658509,2.2410042,-0.060214262,-1.161112
-0.21751611,0.6191913,-1.2488726,-0.5759272,1.1663485,-0.17555411,0.05221055,0.9682368
-0.6034308,-0.6693981,0.3143209,-0.16663998,-0.98311245,1.8484664,1.1197174,0.43497702
0.576942,1.8271554,0.1820066,2.0504575,1.2753354,-1.5875385,0.3522272,0.25580117
0.0099197375,1.392755,-0.6837392,-0.011284103,-0.74929285,-0.19731452,-0.4484365,1.0050637
1.4102899,0.2755636,-0.4850788,-0.25413388,-0.97888345,-0.013416614,0.353788,-0.45059007
0.18147007,0.70108515,-1.6900223,0.49315974,-0.42992824,-0.34493095,0.1622734,-0.29044116
0.23165973,-0.59635884,-1.563653,-0.058894973,0.34718683,1.2032408,-0.146868,-0.23023868
0.42210844,0.5932973,1.4767487,-0.3287439,-0.04309886,-1.0994829,-0.8158968,0.36311856
1.6426392,-1.2195703,0.55353653,-0.603037,0.47187302,0.25722694,-0.061456937,-1.4271524
-1.5458895,-1.5147899,0.04429228,0.47196752,0.6343247,0.02283475,0.57668996,-0.026987115
-1.2693856,-0.0053891535,1.8548433,-0.86784667,0.7009892,1.3275516,-0.4298084,-1.6820128
0.26040635,-0.9846905,-0.19639257,0.34842384,0.51350075,0.5856827,-0.27911222,-0.1561797
-1.4223689,0.7902743,0.5235327,0.2265517,1.2279228,0.081716366,-0.7531768,-0.72203004
2.0188148,1.5209558,-0.15781714,-0.14010532,-0.40985397,-1.4794707,-0.4891339,-0.7147398
-1.8421228,-1.2250925,-0.4955067,0.6207547,-1.0962782,0.011427503,0.8225091,1.5437807
1.9982886,-0.38638625,1.0069252,-0.9775937,-1.4807872,0.09669121,1.3867064,-0.6465381
-0.35138804,1.1431336,-3.1130877,-0.29195356,-0.45730552,-0.63524395,0.26949567,1.1294026
-0.8396125,-0.018835936,0.27550715,0.6401462,0.33632544,-1.4334626,-1.0953499,0.3956354
1.2498116,1.0010978,-1.2616341,-0.8575146,-0.5439061,0.93243486,0.811713,-1.3586016
-0.3229526,0.47310948,-2.3535619,0.55787534,1.3811795,0.3861458,-0.4466924,0.15267639
0.5289061,1.0312815,-0.4475978,-0.15747617,0.35511127,-0.22804148,0.47847682,-0.36326358
-2.5355654,0.8497641,1.2036647,-0.64986324,-0.1689417,0.9584555,2.1352277,0.52999777
0.9946643,-0.913133,-3.0246952,1.1713638,1.6338239,-1.5902914,-0.50254977,0.53766996
-0.19828019,0.12956867,-1.9963236,-1.2288564,-0.33496323,0.41515058,-0.28863233,-1.2408272
1.9363545,0.47053912,0.608468,-0.17581773,-0.8140737,-0.010782305,0.46654254,0.7422688
1.4994779,0.6643081,-0.24232331,-0.4354986,2.5436597,-1.3483311,-1.6666551,0.77903885
1.9085939,-1.6968505,0.65935963,1.7133864,0.11533115,-1.148202,-2.522655,0.68526965
-0.8191127,-0.53850895,-0.08485459,-0.32785642,1.1688398,0.1931014,0.8930771,2.5467339
-0.6996538,0.1427442,1.8211496,0.3494863,0.017579058,-0.8224457,-1.7638345,-0.8178495
0.42325392,-1.4110165,0.059074257,-1.7043717,-1.1265413,-0.4188915,0.4245681,1.6280376
0.38201952,-1.6237124,1.6875898,1.9113879,0.94670004,0.5269564,0.93791664,0.51378834
1.5442514,-1.4323047,0.18837209,1.2432169,-0.45797592,-0.9226194,0.88858235,0.6618261
0.36058542,-0.40239337,-1.9029793,-1.7027053,-0.68575406,-0.316406,-1.1386576,-1.6189393
0.8378228,0.8012284,-2.164375,0.8986541,1.4276271,-0.79983926,-0.24441718,0.7625739
-1.0498977,-1.6701484,0.0687829,1.1758646,0.35587862,0.8797384,0.31383228,-0.7427533
-0.8471282,-0.7528966,-0.4852323,-0.16480133,1.4491106,1.2049532,-0.2969975,-0.56052595
-1.8024392,-0.35087138,-0.81152433,0.89388704,-0.23114653,1.4607986,0.36063278,0.71254605
-1.5325639,-0.12871787,-1.0887314,0.4462956,0.5148001,-0.93731666,1.2985873,-0.89825314
-0.31277728,0.3939155,-0.4351257,0.101617604,-1.2418218,0.4281903,-1.0516331,0.8660069
-0.41792512,0.830889,0.26384953,0.5643877,-0.47847107,-0.5767887,1.6050923,0.5358941
1.0998234,0.24780029,-0.77744246,-0.7481555,1.1272423,1.4932469,-0.77342933,0.6572585
0.90963024,-0.1459189,1.2314348,1.897533,1.9028648,1.3227112,0.55762404,0.02200446
1.658857,1.1385475,-1.9462353,2.5257633,-0.663438,-0.073024236,-2.4520993,-0.8395533
0.35929468,2.616362,0.11788123,1.8026421,1.6168123,0.63719094,1.6556879,-0.69818723
1.0052434,-0.16443689,-1.8759899,-2.053423,-0.74091387,0.59229517,-0.20675284,1.9715686
0.97880524,-0.74228406,0.80481315,0.019452188,-0.7280143,-0.15463017,0.44942284,0.011255415
1.8408599,-0.7964799,-1.1570468,1.712507,1.3262864,-0.18319495,-0.35889813,0.20219126
-0.041798227,-1.2880015,-0.11527832,-1.3336705,0.08003913,-0.6360229,0.88404965,-1.0234996
1.0080419,-1.7856895,0.09097745,-0.03367462,-0.16847979,-0.8288712,0.021265795,-1.030774
-0.98631215,-1.0057377,0.6369725,-0.09377734,3.2160215,-0.79598755,0.2718514,0.7228536
-0.41420403,-0.5903772,-1.6009754,-0.870438,0.86617494,-0.2187176,0.96142465,-2.0541692
-0.09110809,0.9319743,1.4278301,-0.72099596,-1.0677544,-0.39979738,-0.35592282,-0.4444947
-0.11237732,0.33665437,-0.15891726,-2.4441953,0.34857827,1.7150396,-0.26955488,-1.6678189
-0.8865523,-2.0256772,-0.42693865,-1.4721456,0.96625763,2.3332942,1.1588926,-1.7512922
0.90467125,0.008069336,-0.73886955,0.64725983,-1.4432455,0.06582266,-1.9355487,-1.4997891
1.961387,-0.19190133,0.27376053,-0.8770582,-0.12658803,-0.50289434,-0.4731069,-0.4408986
0.31309474,-1.4503973,-1.1634263,-0.049685437,0.0730507,0.039709616,-0.4504067,-0.1206482
0.3818501,-1.1677636,-1.0503463,0.5934002,-0.064148724,-0.04678815,-1.9805698,-0.092304334
0.52151024,-0.31882352,0.027598886,-2.5562916,0.13872255,-1.5513282,-0.90363777,0.7111445
0.77762437,-0.81569254,2.490684,-0.9667335,-0.23863223,0.8912442,0.113902524,1.4832577
-0.43265206,-1.717943,-0.44579387,-0.91371524,0.17141406,-0.06425707,-1.4743743,1.2359434
-0.80754864,-0.1893807,1.2718775,0.2314857,0.08047024,0.55377847,-0.3180464,1.1482028
1.1389656,-0.10288224,0.06681417,-1.9151844,-1.6134964,1.297478,1.0947813,0.72871435
0.6576642,-1.7773831,0.10972149,-0.502045,-0.09684139,0.18793769,0.4860668,-1.2834415
0.9559701,0.1173861,1.0094827,-0.5994498,0.4385533,0.29439193,-1.3598939,0.19040278
-0.4239072,2.144033,0.57789165,-0.9384188,-0.68890834,-1.0698195,1.6289766,1.5533526
-0.5230119,0.9732112,1.6586884,-0.6017043,-1.9424193,0.64094555,0.10746982,-0.81268257
-0.008571813,-0.05488809,1.4578055,0.86848044,0.5789642,1.1360053,2.2332187,1.0644569
1.1799189,0.88959724,-1.1727718,-1.0900445,0.8671395,0.74333674,-1.0205833,-0.39512485
0.786258,0.1657128,-0.6153044,0.5095896,-1.0973265,0.040315557,0.48475036,-0.08722713
0.53856593,-0.26633242,-0.04211977,-0.33748132,-0.011446239,1.2631882,-1.1011195,-0.2869724
-1.6991191,0.8606931,-0.5129974,-0.5814925,-2.023393,-0.3056581,-2.1419945,-0.019209784
1.4261643,-0.16348416,0.1849703,-0.97431386,0.45812997,0.08657123,-0.022797644,0.37315512
-1.3911996,0.8458466,0.34325603,-1.0987766,0.7198983,0.9368875,-0.14233118,0.50668544
1.1979185,0.03153578,0.46336484,-1.4873018,0.7137897,0.48821568,0.7938515,0.6555421
