c0,c1,c2,c3,c4,c5,c6,c7
-1.6987002,0.537997,-0.225614,-1.0902089,0.55391264,-1.5011544,0.44545934,1.3448172
-1.1236433,0.21216014,-0.2515853,-1.5986738,0.18776141,-1.6996591,0.20448236,1.6707649
0.7684173,0.9144183,1.6927097,-0.3732377,1.7044846,0.4349673,-2.424165,-0.33111235
-1.0061052,-0.56169415,0.14592147,-0.72857183,-0.863561,0.11872526,0.47652283,-1.9289467
0.4337307,0.8905772,-0.7975526,0.8498092,1.6994618,-0.02483269,0.0035409834,-0.6728818
-0.55024374,0.46200034,-1.2339872,0.3485499,0.8006071,0.93930376,-0.986207,-1.4490011
1.5510455,-1.6358647,-0.5684699,-0.30255824,0.12648413,-0.015575042,-1.0864338,0.03323605
-1.404587,-0.68666834,-1.7354535,-0.8556934,-0.41287044,-0.2814479,0.14935672,-0.024626162
-1.0496117,1.03128,0.27471462,0.66823035,1.1565076,0.46324757,-0.5415837,1.4821893
0.96828574,1.0697486,-1.111982,0.5466725,1.0294048,0.7618182,-1.6024982,-0.6489021
-0.5414734,0.49296027,0.6452451,0.40164238,-0.7364511,0.93748677,-0.76534414,-0.40525907
0.9134754,0.18345922,-0.32221568,-0.77328926,-0.4432546,-0.17576492,-0.04753257,0.1520353
-0.4285597,-0.057561092,0.6625871,0.6845271,0.43819404,-0.2575536,1.7589339,0.360345
0.54000926,0.7966704,0.27767882,-1.5474193,1.4988734,-0.66015977,0.4088944,0.28406328
-0.56374973,1.084486,-0.023551907,-2.2960443,1.2058544,-0.11448133,0.85909975,0.0863674
-0.33804166,-0.38498035,-0.51588726,0.7470638,0.39684683,-0.1756161,-1.3738319,-0.73374623
-0.95884156,-0.16321062,-0.25493425,-1.7734174,1.1994687,-2.040524,-1.0152402,-0.74206746
1.8285589,-0.659262,0.33698335,0.9230627,0.5383617,1.9831527,0.9082382,1.4052143
1.0898,1.4085703,-1.3441328,0.45555812,-0.5314751,-0.11357221,0.64922744,-0.43083218
-0.25393122,-2.2990978,-0.07664513,2.6339588,-1.7507147,0.2703628,-0.9797822,0.34935308
0.6637874,-1.2591555,-0.13247555,0.451221,1.4479253,-0.566112,0.031606317,1.3848916
0.5809635,-1.0963691,1.7521621,0.1985382,1.5892724,1.000721,1.5271102,0.30373314
-2.8614542,1.695908,0.23136792,0.13670725,-1.0910311,-1.687845,-0.30426204,1.486253
0.48962727,0.5755733,0.3154918,0.5368939,0.3784754,-2.4468956,-0.38015798,-0.6446458
0.73013,1.1094515,0.18571988,-1.7050781,0.013194528,-1.0805551,-0.0013082124,1.8969854
-2.5016303,0.14688016,0.6774615,1.7583703,-0.31374043,-0.57521397,-0.02727464,-0.491922
0.33817908,0.46364638,1.8451878,0.122356504,-0.9466906,-0.5567624,-0.13698453,0.79529387
-0.7873033,-2.5073225,-0.5814457,-0.05958552,-1.3783574,0.11689111,2.4166484,-0.7798505
0.60639244,0.086061165,0.56197417,0.5231895,-2.412724,-0.78887856,0.97862685,1.0031732
-0.89782894,-0.14536823,-1.2388798,-0.4416752,0.5714185,0.42969975,-0.22164623,0.6315444
-0.9943768,0.9327908,0.9256324,0.24146268,-0.5461621,-0.37996858,-1.1517411,0.23655342
-0.16689575,1.930599,1.5450369,0.12156778,0.6355138,-0.9343461,-0.4004722,-0.28426513
1.2990365,-1.573626,0.7279347,1.390723,1.3442725,0.2155657,-0.094630085,-0.38600302
0.021393433,-0.78219575,0.92134094,0.99501646,0.9586702,0.8183653,0.956641,1.1768736
-0.24743621,-1.4912188,-0.08481916,0.44669822,0.79913807,-2.3501134,0.27566218,-0.0699818
-2.181931,-0.9028882,-0.42531475,1.3472896,0.31843683,0.1486218,1.4623464,-0.97620136
-1.451507,0.06805268,0.35642046,-0.69243836,0.07131963,2.2078753,-1.1256909,1.5865259
1.0623578,0.74537563,-0.54050183,-0.32303736,0.80222654,1.3059644,-1.8187642,1.2599082
-0.89910847,-1.5241188,-0.1878584,1.0297805,0.29406497,-1.4961749,-0.2343408,1.3625757
-0.44763905,0.5595955,-0.060055852,0.5187341,1.4029424,1.1285976,1.5244644,0.13152581
-1.494157,0.5922487,-0.88564855,-0.2745274,2.242457,-0.24820392,0.12886007,-0.6710897
1.2039162,1.7448391,-0.34106275,-1.1814733,0.25665432,0.12159056,1.6914822,0.66664296
1.1114539,-0.7017737,1.0752492,1.634556,0.16495901,1.6473889,-0.4054981,1.4322846
-0.5476104,0.47678128,0.9710687,1.1668509,-0.14252855,-0.09761355,1.9839337,1.0765185
-1.1067674,0.93112016,-0.86935705,-2.116986,0.26929423,-0.57934785,-0.86456496,-0.37199715
-0.67802846,3.5708413,0.5845343,-1.1120709,-0.9113695,-0.4515965,-0.9706223,0.62873745
-0.4998747,-0.01152557,0.77789336,-0.8984059,-0.07281828,-0.16520338,-0.18142158,-0.035933137
-0.45196941,-1.2718457,1.9999402,0.7854744,3.077052,0.88932484,-0.6003223,-0.7906201
1.0500816,-1.6309738,-1.1111482,-1.1031632,-0.18555948,-0.42098284,0.41620034,1.2083445
-1.7269284,-1.4903632,1.0005817,0.17622796,-1.2388916,-0.53445834,0.4087926,-2.130951
1.3781477,-0.28050858,0.111532696,-0.9441954,0.17383504,0.2189281,-0.098622225,-0.2567333
-0.11085979,-1.1965511,-0.2359566,0.6788873,0.18449765,0.36921147,-0.68670595,-1.2812856
0.20660254,-0.6847811,-1.6360624,1.2853286,1.0157119,-1.1184386,0.7609621,-0.55736375
-0.23553658,0.017378269,-0.12786114,0.56083465,-0.39509484,1.5024439,0.29343358,-0.46458963
0.24991448,-0.79406166,0.9503757,-0.22681566,-1.4207376,0.7583696,0.27293065,-0.2320968
0.031489424,1.2123421,1.136139,0.9345205,-1.6317796,0.81405926,1.3094306,2.442811
-0.83975255,-1.5739536,0.4543665,-1.0308325,-0.7955273,0.74922115,-0.36354163,1.0878358
-0.46658885,-0.40371147,0.14417168,-0.023799729,0.97977716,-0.7717272,-0.26844802,-0.0028588346
0.33562478,-1.0987737,-0.26856884,-0.4980024,-0.49119702,-0.9182452,0.3355511,0.32537338
0.1011694,-0.27187932,-0.73251295,-0.23990522,-0.47485644,-1.6922936,-0.35010767,-0.41297892
-1.290051,-0.34777445,0.1756503,-0.5838191,-1.8321209,-0.9563551,1.8493689,-1.2082998
0.69393504,0.21028292,-0.056940615,-0.11278529,-0.8883805,-0.048159726,0.186165,-0.2749607
-0.05965016,-1.0392101,0.07524631,-0.8557848,1.0704341,0.328367,-0.10929147,-0.65577114
1.1553835,-0.15188697,-0.19033068,-1.6024313,1.4952934,-1.7936381,0.32323942,0.6733105
-0.2150264,0.2698128,1.0346485,-1.3974836,1.065974,0.7493127,0.15516207,0.4991204
-0.3600508,-0.6211159,-0.1144523,-0.29829282,1.069016,-0.9841537,-0.55626726,-0.14514796
0.18611325,0.11340686,0.3049345,-1.1089116,-0.20147756,-1.1802709,-0.78808653,0.05382399
0.23865479,-1.0048217,0.40815076,-1.4360292,0.7014542,-0.027138785,0.9439513,-0.9133358
-0.98496884,-0.2764131,-0.5104763,0.7570768,-0.87509054,1.3902565,-1.0980937,0.39099038
0.16075554,0.4554581,0.43709216,1.9706231,-1.702369,-0.117680706,-0.39108947,-0.0010472429
0.1831183,-0.5319613,1.514246,0.28656164,2.4274473,-1.0361425,1.2077502,-0.81865865
1.2288805,-0.94413584,1.1960096,0.43343818,0.124526426,-1.0930068,1.7088406,0.1489736
0.10112312,-0.5619092,0.9169434,0.9905158,0.40045595,1.2041205,1.3920541,-0.9798058
0.49572226,0.8706508,-1.2615079,1.1815861,0.4826431,0.071776316,-1.836821,-0.44834605
