c0,c1,c2,c3,c4,c5,c6,c7
0.6923512,-0.9915968,-0.4906264,1.6801764,0.513891,1.2529911,0.32044804,1.3388699
0.24291132,-0.8820065,-1.7118729,-1.0926223,-1.3391407,-1.3813516,-0.9592847,-0.9243473
-1.2848822,-1.3432714,1.3326777,1.0814571,-0.19452244,1.1040587,-0.5518283,-0.6701324
-1.0684909,1.9369684,0.007550556,0.32033923,-0.010408417,0.7578892,-0.2091142,0.24827443
-0.2909009,0.8578747,0.540054,0.36707038,-0.9015608,-1.1051126,-0.58707446,1.073664
-0.7370333,-0.33459735,0.91278553,1.1299127,1.2087862,-2.2473946,-0.45440444,-1.413658
-1.0682493,-1.2061255,-0.2706295,0.70515335,1.645453,0.8364469,-0.9808622,-0.5191432
0.14605393,1.084339,0.17268896,-0.34032276,0.22270332,-0.19619459,-0.07967522,-0.5500333
-0.029960077,1.7240978,0.38543868,1.7266408,1.3689419,-0.13754539,0.7109642,-0.005624521
0.31011453,0.27877167,-1.007786,-0.93850523,-0.05297517,0.30335552,-0.67349476,0.8872221
0.67235,1.042142,-0.39474776,-1.3021098,-0.004572176,-0.8951663,-0.15023635,0.33509484
0.022389047,0.5760089,-0.007529264,0.7540674,0.54215825,-0.22844853,0.20725606,-0.25543845
-0.15598567,-2.5832803,0.4876924,0.57374287,0.15627992,0.45571774,-0.80413306,-0.79343176
1.8329502,0.15336762,0.7111837,0.7548002,-0.040331047,0.28263867,0.56634957,-0.39682057
0.42970026,-0.28662032,2.4974647,0.3285403,0.015330624,1.7312196,-0.8061611,-0.08034404
0.6009906,0.014091259,-0.7276803,0.2560817,0.37108013,0.112293676,-1.5967009,-0.4953493
-1.0688912,-0.17155798,1.0282074,0.48022386,2.1613157,1.413584,0.26781836,-0.18955144
0.006275385,1.2871469,0.8080568,0.22906956,1.0886838,-0.20610148,-0.3231796,1.1055791
0.7338469,-0.26570478,-2.2732558,-1.2460815,1.1735036,-0.47077453,-0.5868376,-0.59773564
0.9345374,-1.7073842,0.66969603,-0.14957479,0.6214409,-1.1290426,-0.6519254,-0.57922256
-0.5517304,-0.13439402,-0.96034104,0.32339507,1.9936563,-0.889472,0.014582171,-0.33049786
-0.74319035,-1.642089,0.5155777,0.324496,-0.53784925,0.9975845,-0.16125025,-0.5716004
-0.28742927,-2.3883586,-0.5171239,0.75111353,-0.66412985,-0.85498047,-0.15542041,2.1866372
1.2380252,-0.27360532,-0.89721066,-1.6422241,-1.0737736,-0.7218958,0.24233115,0.48298517
-1.1123948,-0.2739162,0.22732434,1.1488183,0.5001164,1.4966445,0.11094382,1.1314611
0.16302866,2.362219,0.88307005,1.8092041,-0.29028952,-1.5141594,0.17156233,0.20694235
1.9176971,1.8059539,-1.2278494,0.74449736,-1.4236903,-0.9855687,0.043212328,0.417313
0.7036078,0.42816958,0.6902166,0.1258834,-0.99220145,1.215151,1.3694439,1.6173877
0.57151574,0.25307164,-0.55116117,0.56545615,1.7566816,1.3155227,-0.26708448,-1.000606
-0.39237204,0.46184054,0.99838406,-1.3727518,1.0765847,0.45080552,-0.179049,0.043711938
-1.0584418,-0.7845933,-1.6602832,-1.409407,-1.4123459,0.3583349,0.9964175,-0.15305516
-0.640423,0.20500495,0.50204086,-0.79092866,-0.7558079,-0.4121745,-2.0977824,1.2181913
0.7551047,-0.15959467,-0.110239476,0.25008798,1.3286043,-0.6339783,0.16885586,-0.33864397
0.9271033,0.55314463,-0.56226087,0.22262919,-0.6533208,-0.22286218,0.96040726,-1.5869768
2.6719062,-1.2995327,-0.52226454,-1.1992301,-0.5176831,0.17763013,0.87953484,1.1372402
1.7986605,0.8493308,-1.4756761,0.523559,0.2586293,-0.6047761,0.8973734,-1.3574324
2.0936356,-0.65482134,1.5869298,1.4619422,0.4293252,-0.9571398,0.6116056,0.66441613
0.67348737,-1.0149313,-1.3200221,1.0627886,-1.3289697,-1.1177946,1.2270666,-0.526026
1.5847012,1.1726018,-0.619393,-1.7746012,2.152444,-0.18748568,0.09403783,-0.068904795
0.592861,-0.09475263,0.020536236,0.77626646,-1.6030931,0.72195035,-0.2624507,-1.5771217
0.097690605,1.2176052,-0.2347625,-0.71826535,0.8975195,0.15846369,0.16650584,1.8220718
2.0210989,0.6004456,-1.938634,-0.8598915,-1.5319167,0.53084403,-1.0781226,-0.77589124
1.4816486,1.704197,-0.53279924,0.25079155,-0.528905,0.96682835,-0.20312448,-2.9280999
0.0030093445,3.1678047,1.9436146,-2.42676,-2.2658198,2.0827796,0.26083842,0.7043876
