c0,c1,c2,c3,c4,c5,c6,c7
1.1689756,-1.9978954,0.8742799,1.7994772,0.6440844,1.4594318,-0.44296142,-1.7997738
-0.37347758,1.4243709,1.3929912,-0.33140385,-1.5715477,1.1900551,-0.7183504,0.20552346
-0.3919487,0.10032282,0.66749436,-0.55743575,-0.13430132,-0.41054687,1.3404585,-2.254311
0.0016190929,-0.06623816,-0.22722523,0.5785366,-0.67244864,-0.5056457,-0.7405328,-0.91422397
-0.37799814,-0.17289032,0.866583,-0.8954311,-0.23066868,0.016954014,-0.9670731,-0.07040354
-0.0520432,0.23978285,0.066607594,0.6041124,-0.21026243,0.29840016,0.92046654,-0.27649018
0.70093286,-1.1778225,-0.13306957,-0.48578665,0.31539348,-1.2000297,-0.20085302,1.5290987
1.8278067,1.2405869,-0.21080118,-0.46763355,1.9514536,-0.37929162,-0.35287696,-0.21093263
0.6963004,1.1587532,-0.39675957,0.37804115,0.77543896,1.2571269,0.55328846,-0.13582209
-0.4443023,-0.5226083,1.4321731,-1.2034295,-0.7895873,-0.5270364,0.14291252,-2.2835553
-0.411752,1.0117669,0.9887928,0.4672485,-0.71743006,-0.7522697,-1.2918441,-2.2687314
-0.74886507,-0.5752612,-1.4964038,-0.992045,-1.1520567,0.15577085,-1.0463967,-0.334352
-0.74901676,-0.0658158,-1.2417634,-0.38711783,1.2621913,-0.7969333,-0.8979215,1.6463786
-0.03060909,-1.6623493,-0.71608233,-2.3165233,1.733658,-1.6973379,-0.10504835,-0.8406163
0.48217452,-0.105206355,0.44824392,-0.37095287,-1.0749903,-0.8913111,0.6005373,1.2724754
0.8407342,-1.4708741,-0.3328304,-0.41199264,0.77215606,-1.704786,0.484216,0.5163317
-0.17788565,-0.73856944,-1.2072847,-1.0257767,-0.266043,0.34058437,0.6587267,0.76869214
2.397937,1.6007422,-0.9727553,0.05698329,-1.4257416,0.3952322,0.5262671,-0.9563504
0.5584756,-1.6930482,-1.1625875,-0.6059722,-1.1417291,1.6195977,0.17730546,-0.2322971
-0.38151437,-0.39978257,1.5988221,0.31949863,0.37239102,2.073899,-1.084237,-0.29999146
0.20939766,-0.28604925,0.7050958,0.3270491,0.6207579,-0.091659114,0.46482128,2.7257473
-1.8381935,-2.4382699,-1.368951,-1.410431,-1.017657,0.9764057,-0.73412454,-0.055607375
1.0266434,-0.37728897,-0.9608914,0.7874714,0.11415798,0.35430798,2.6232603,1.7202867
-0.044867422,-2.355396,1.1700045,-0.026996693,-0.112650596,0.38497788,-0.6246934,0.0017468565
-0.28453872,0.046475265,-0.8719498,-2.5843763,0.20121595,1.9295276,0.1883477,-0.85659087
-0.2628078,-0.17726691,-1.4632258,-0.5987119,-0.011560334,0.8899734,-0.87940854,1.4424915
-0.34075847,-0.8406503,-0.32390356,0.42504555,0.3403064,-1.6791507,0.23358572,-0.9456804
