c0,c1,c2,c3,c4,c5,c6,c7
-0.7557483,0.5413089,0.6069389,0.92242765,-1.6422237,0.47017047,-0.1834739,-1.1863332
0.37043154,0.23390284,-0.12938042,-1.0800995,1.2508842,-0.19887902,-0.16235535,0.24520451
-1.5795866,0.034637902,0.83557653,-0.44739124,-1.2416797,0.11557863,0.7492299,0.4181067
-1.8537773,-1.4721545,1.2261466,0.033652227,-0.1999352,-0.25992793,2.315697,0.18774977
0.2613374,1.1603001,0.82773376,0.43455553,1.0765029,0.03683956,-0.39749065,-1.368198
0.857741,0.13280505,0.14615366,1.0583241,-1.2708105,-0.83283746,0.46704584,-1.4869874
-1.230339,2.6663914,-0.17370105,0.14247617,0.34643468,0.3684017,1.2016612,-1.2922754
0.18927987,-1.0627244,-0.22427571,1.2902142,-0.573686,-0.75281596,1.7437459,-1.577346
-2.0568018,0.9512334,0.71665686,1.2228951,1.4396768,-1.4521111,0.43396872,-0.30871904
-1.5880046,-0.9664861,-0.040600356,-0.36218002,2.2235882,-0.38065523,-0.3326829,-1.4837728
1.2354609,0.5577156,-1.1959336,-0.8555398,0.7547125,0.2570527,0.93898904,0.5901246
1.1329695,0.74258935,-0.03167838,0.3157737,0.904081,-0.42830566,-0.93898475,-1.3803947
0.76605916,-0.68899727,-0.058372326,0.7963454,2.0544612,-0.30485564,1.7779032,1.1078445
1.7109084,1.9219178,-0.7494904,-0.06783547,0.43887043,-0.96192396,0.16366217,0.5974543
1.1955326,-0.17031415,1.3819,0.095161766,-0.21275151,-0.29785013,0.65841055,-0.28043845
1.3477306,-0.5474179,0.4767025,-0.7035728,-1.6712095,0.85060006,0.23172452,-0.92885107
-0.16174838,0.03909367,1.2850739,0.15672563,0.80177015,-1.591734,0.0391463,-0.30960214
-1.3300295,0.08018493,0.2974526,0.055463463,0.36351097,0.4309192,1.0862603,-0.43593517
0.07346389,-0.58739156,-1.3005326,-0.11153806,0.6318053,1.2002013,0.42055383,1.2896296
-2.072931,1.467461,-0.16218828,0.8027305,0.6455924,-0.08047142,0.6692941,-1.4659305
-1.1598514,1.3636346,1.1082168,-1.1182275,-0.19255249,-0.9065625,1.1371512,0.027077453
1.5906417,-0.018859698,0.7758459,-0.94063574,-0.8761324,1.6612271,0.26959172,0.45641273
-0.66048056,-0.94915026,0.84670466,-1.1575127,-0.7544358,-2.4277227,0.72544926,0.8344786
0.095279954,-1.0162945,-1.5030711,1.8570062,0.80971295,0.012533951,0.8500927,1.7256876
-1.3687677,1.4694877,0.006700278,-0.35079762,0.34043208,-0.52976114,-0.5685073,0.3125183
1.4415205,-1.029448,-0.39714015,-0.31658784,-0.052438933,-0.5079994,0.61081976,2.128232
0.23286447,0.17720076,0.049721505,0.7360218,2.0678015,-0.6804243,-0.040234514,1.4682117
-0.23380527,0.7223018,-0.7246482,-1.5139984,0.18693057,0.31344077,0.5868879,-0.95597184
-0.6387022,0.36911467,1.1620351,-0.505752,0.031343114,-0.6884917,0.5967276,-0.2579681
0.5816411,0.28230363,-0.30363366,-0.33381286,-0.5339331,-0.5579308,1.4809158,-0.22718619
-0.39835355,0.075239435,0.065381,-1.004483,-0.82461005,-0.2947527,0.7979802,0.37655172
-0.43247414,-2.1446958,-0.1574016,-0.35944113,0.3191876,-0.26347765,0.43308675,0.8343358
0.32336497,-0.49499413,-1.6542145,0.31629387,0.9443288,-0.28427145,-0.58011264,-0.598146
0.88258225,0.12942244,1.5190026,-0.038699012,-1.5562088,1.0330641,-0.82030183,0.97465336
-0.006065402,-0.8047222,-0.026697848,1.837529,-0.36008695,0.56019574,0.57964206,-2.1659372
-1.049138,0.0065143667,-0.865871,-0.4711214,0.41197115,0.55773354,-0.33651033,-0.9002714
-2.035214,-0.6768897,-0.74020547,0.7792214,-1.2345953,0.14985478,0.31148297,-1.1926583
1.9747127,-0.08851797,1.2714511,-0.54902965,1.5264955,-0.43343276,0.03975672,-0.23678517
1.5002028,-0.41638538,0.77988976,-2.3565223,0.6605072,0.4530543,1.8402008,-0.38521835
0.39028487,1.6778882,1.703832,0.16726185,1.0256703,0.13334537,1.458197,0.3499539
1.7884465,0.22812401,-0.23302826,0.6391667,1.2553676,0.072258376,0.87064964,-0.46485865
0.2495776,0.007804674,1.7169158,0.4666776,1.1580969,0.088849604,0.11464512,-0.7310125
0.74301034,-0.98584145,0.651799,-0.4218493,-0.42171022,0.51754904,0.47044423,-0.49836114
-1.836291,0.0805097,-1.2106488,-0.45639053,0.18849832,-0.41511658,-0.6798884,-1.1703886
-1.1309211,-0.11831667,-1.1915022,-0.84786606,0.8940272,1.0094472,0.43607104,-0.7433278
1.4302775,-2.2090378,-1.1515272,-0.24475501,-0.098416634,0.8860438,-0.5954718,1.1352037
-0.18092066,0.37473112,-0.16827507,1.0401684,-0.5982992,2.1806693,0.504609,0.058767237
-0.19726521,0.0123968,-0.6630994,-0.91798025,-0.10443991,0.8889745,0.095823884,-1.1499202
0.07631337,1.6349193,0.45338878,-0.19903971,-1.0698245,-0.5738116,-0.9854863,-0.32382375
1.7007357,-1.4025837,0.6404851,0.48703855,1.1031182,0.05146987,-0.84633857,1.985948
0.1345173,0.22332887,0.7867057,1.3933114,0.21702218,0.690884,0.038748603,-1.5546987
0.20162089,-0.7611593,0.32379127,1.1854159,-0.10203706,-0.36404127,-0.61583453,-0.3886301
-0.49689096,-0.2537684,0.38667855,-0.20763855,0.5211782,-0.40775454,1.5012032,-0.37215662
-0.45503262,-0.83353186,-0.8545878,0.547995,0.83147585,0.3540949,0.27426156,-0.38285697
