c0,c1,c2,c3,c4,c5,c6,c7
-0.8170003,0.34992862,-1.158651,0.8700737,-0.7334419,0.5136472,0.25016665,0.39196965
-0.042938598,-0.09613264,-0.5797301,0.89720446,-0.74826926,1.3816507,0.58823836,0.6709583
0.4233538,-0.5509413,0.37506253,0.14470112,1.7966456,1.3386685,0.62669206,0.2312951
0.5231498,1.2322205,0.4572873,-1.6410332,-0.9151663,-1.6408347,1.3155519,-1.5608314
0.24056493,1.7183565,-0.4741325,1.4507687,1.4872652,-0.07002863,0.61909527,-0.45988536
1.3756688,-0.87990767,-1.1804526,0.2351299,-0.029856527,-0.114021026,-0.21974392,-0.09769665
2.007376,1.0834745,-1.0429611,0.6464346,-0.51241165,1.3491572,-1.009285,1.4657985
-0.0722576,0.5379378,-6.225352e-05,-0.03951858,-0.45176464,-0.098170735,0.58224595,0.5542011
0.5859019,-0.5536345,0.44782043,0.271657,2.0596275,0.5156965,0.3542217,-0.2595166
-2.8925266,-0.29870012,-1.7205961,-0.25165948,0.5767877,-0.49052042,-0.9501754,-0.73233116
0.9811908,-0.7986312,-0.44279557,-1.2469729,1.3403689,1.4354616,-0.36248836,-2.0504582
0.55829203,-1.0184928,-1.6437408,-1.0533576,1.7314111,-0.018287407,1.2166749,0.81763864
0.27101535,-0.014566639,-0.30573702,-0.9303575,-0.061840985,0.36299774,0.01692437,-0.048302993
-0.083379425,0.9251652,-0.6412745,-0.2508178,0.41374218,-0.5931831,0.03775354,0.6393865
-0.86711025,1.3789512,1.2908766,-0.4787962,1.8998543,-0.015207499,-2.4574602,-0.16133976
0.5659841,-1.8671821,-0.27290857,1.3226562,-0.21066056,0.549851,-0.08205122,-0.7675602
-0.23566625,0.9451641,1.020417,1.3094152,-0.43610916,0.13803555,1.0077717,1.9925307
-0.9305935,1.2441884,-0.10918596,-0.24483751,1.4902875,0.61129683,-1.5449251,0.13377902
-0.4371751,0.7597055,-0.9588306,0.0348126,1.0185885,-0.25369033,-0.035056215,0.36073688
-0.5986337,0.06098442,0.6344689,-0.5648683,-3.2428055,-0.11438177,1.8661437,-0.16667141
1.5846158,1.2183857,0.605416,1.4858115,1.3976398,-0.4193472,-1.228964,1.3387022
-1.4613594,-1.4204614,-1.046411,-0.13463147,0.92926645,1.4050324,-0.3263841,0.73285353
-1.1564457,-0.019884294,0.41938105,0.5792779,-0.28132805,0.6110961,-0.31191388,0.7911286
0.59964114,0.90092826,0.052135386,-0.1542732,-0.109836355,-0.17500514,-0.35103855,-0.49212056
-0.7620478,1.9359348,0.7226636,0.012250709,0.25555566,0.9448365,0.2592412,2.5145788
-0.4853239,-0.96830034,-1.2138644,0.52621967,0.15935442,-1.0446848,-0.20672767,-0.21306495
-0.17041391,-0.14613634,-0.1449536,-0.9504649,0.105372004,-0.32134804,0.7211192,0.034892928
-1.8592863,0.29542488,0.05897666,-1.2035694,0.92552227,2.2374892,-0.33016214,-0.44684622
0.57550156,1.7424645,-0.49778157,-1.7729034,-0.29040587,2.3597915,-1.1136606,0.44799104
0.7985485,-0.90135676,1.3140504,-0.95996547,-0.4491023,-0.37682807,-0.19909514,-0.14403519
1.3823984,1.5986426,-0.44312608,1.57985,0.28813568,0.1868464,-0.8793765,-2.2563975
-0.5552338,0.13150589,-0.3306788,-0.3919408,-1.0079445,0.4522549,-0.7020614,-1.5047979
-2.518013,-0.09669133,-0.650937,2.1300528,0.39508626,1.0944806,0.51297855,1.3868337
-1.2318618,-0.757584,1.7634468,-0.39690933,-0.815439,-0.8604432,-0.39566487,0.6138761
1.2137262,2.7586298,-1.2583576,1.0682031,1.4753648,0.7715142,-0.25902545,0.5526935
0.6924061,-1.388239,-1.0779425,-0.6329566,0.22042441,0.47971952,0.44122562,-0.83785415
0.6872179,0.88548243,1.5922995,-0.5142284,0.04321702,1.6617935,-0.7386519,-0.14049862
-1.0238732,0.16841182,-0.76177514,0.08663424,-0.3608211,0.6350626,0.6343771,-1.5375237
-0.77459043,1.1896414,-2.0492027,-0.57322973,-0.14171654,2.6126127,1.894499,1.0712146
-1.8874207,0.20813942,-0.88761413,-0.04655301,1.0663766,-1.3508892,-1.3477107,-0.40316916
-0.19860652,0.641262,0.973446,-0.24177603,0.27667603,-0.92909634,-0.76846254,-0.05903375
1.540508,-0.9065274,-1.3348488,0.29758754,0.83866584,-2.0766292,-0.9744732,-3.4791331
0.015938098,-1.0218921,0.45309472,-1.0532273,0.38795462,-0.7060639,1.560752,-0.12930247
0.96553993,-0.6347224,-0.5500848,1.4626286,2.1499844,-0.5955469,0.20535837,0.10154016
0.42922592,-0.16093116,0.7043183,-0.5298554,-1.3018441,-0.0745109,-1.1506635,-0.33285266
-0.85312235,-0.14155446,-0.6791737,-1.8869222,-0.25317284,-0.18645254,0.442661,-0.31746483
-0.29016292,0.29172772,-0.6163029,0.47318587,-0.19162205,1.6627282,-0.039868996,-0.8858806
-0.10159431,-1.060157,-1.1966176,0.6818724,-0.12451319,0.9507288,-0.42887747,-0.3456084
-1.5902554,0.5245274,-0.97077274,0.48898715,-0.2917299,-0.10532205,-1.8051515,-0.73823243
-1.0486525,-0.6024628,0.58795816,0.4984812,0.25508597,-1.2929219,2.4764254,1.194442
-1.4618759,0.015448134,-1.4058568,-0.7136603,-2.1283777,0.05518981,1.9150206,1.4593617
-1.0715532,0.21128902,-1.1708869,-1.2379904,-1.2365316,2.7837884,-0.9054658,-0.5840503
0.57681125,-1.3611169,-1.395423,0.36905,-0.7489036,0.41446462,-0.39039108,-1.1802514
0.96908194,0.7704351,-1.9666065,1.4499156,0.09838755,-0.28061816,-1.7638043,0.6945219
0.2947592,-0.29495773,-0.70609117,-1.3277615,0.7139815,-0.20352565,-1.2349896,-0.041439664
