c0,c1,c2,c3,c4,c5,c6,c7
0.10700331,-1.6317066,1.321796,0.08268652,-1.176789,1.1563495,0.98120344,-1.4502326
1.1097435,-0.6118265,-0.97885096,0.7335104,-0.73595285,-1.4723084,-0.60458684,-0.44243932
-0.0415503,-0.8134,0.1998885,0.30585235,-0.041957434,-0.04419803,-2.5877264,0.19537124
-1.0253621,-1.6537886,-0.18759994,-1.7198023,0.12154066,1.7510917,1.1580819,-0.3811255
-1.3765545,0.14027542,-0.39411518,0.81754506,-0.86110854,-0.7492967,-0.62319314,1.1286817
1.0538378,-0.25387132,0.7305169,-0.5579763,0.24420166,-1.0391282,0.16542836,-0.30824625
0.27598405,-0.14531797,-0.38163558,1.1977392,-0.6649148,-1.5714544,0.36372507,-0.9172673
-0.37176836,0.3854862,-0.5968692,-0.6578392,-0.020393888,1.28476,-1.5428269,0.5872503
0.44387344,0.30163348,0.13027486,-1.4873075,-0.22215584,-0.69947493,0.14441128,-0.15196638
-1.181285,-1.219012,-1.0233248,1.190723,1.2721604,1.1758595,0.4470456,0.4243951
0.68243766,0.9557514,0.18609868,0.99992543,0.9812973,-0.7869064,-1.0607569,-0.23887639
-0.28907397,0.25864413,1.5092794,-0.2692156,2.3670998,-0.94154465,0.17909417,-1.4186504
-0.67355704,0.29136968,1.0704513,0.92480975,-0.94719404,0.16263038,1.9413621,-1.614586
-1.4009064,0.020956175,-0.46096852,-0.39168632,-0.6781712,0.62231886,0.21648386,-0.3492104
1.2089838,-2.4832432,0.567597,-0.5863522,-0.3592423,-0.62774026,-0.0032009678,-1.0282218
-0.23375605,0.29537192,0.0068238797,0.46602458,-0.19594245,-0.11649385,-0.64584005,-1.1334512
-0.55220926,0.033775933,-0.03544288,0.029224278,-0.27491802,-0.3761002,-0.6916831,0.026143285
-0.8568734,-0.45841053,-0.8805671,0.9830611,-0.02316461,0.083884545,0.6517919,-0.4297266
1.1091888,-0.33048257,1.220601,-1.2303414,0.6342715,-0.75147545,0.6357887,-0.4729717
0.5239397,-0.8309537,-1.1438214,1.1198423,1.6262139,0.10128242,-0.57499486,-1.2012876
-0.868483,-0.24987131,0.2933722,-1.3831044,-1.3598973,1.239232,-0.0391599,0.49235862
-0.60460764,0.45854118,-0.9268263,-1.2660043,-0.4917845,-0.025102645,0.03743925,-0.16169947
0.28046268,0.2386613,-0.12514205,-0.50401306,-1.2779068,0.97853833,-0.5878379,0.2262302
0.113810755,-0.72053486,-2.1562946,1.0654726,0.8654395,2.0482442,-0.81608945,0.5817832
0.251267,-1.4647962,-0.22316445,-0.08885743,-0.8548402,0.9864178,1.2544559,-0.6488992
0.22268929,-0.5385957,-1.5197389,-0.27257642,0.16063797,-1.7059329,-0.7991159,-0.49043137
0.30084753,-0.12817027,0.080586806,0.1432814,0.93913686,1.2612662,-0.27070007,0.26616293
-0.9811576,-1.17074,0.400466,-0.94646084,-0.8755561,-0.9278966,-0.36036256,-0.26891425
-0.8897381,1.2454765,-0.13547209,-1.4254792,0.13300636,1.5682621,0.94944376,1.0655708
0.3326346,-0.8467592,1.4255542,-0.9672151,0.9412963,2.2367978,1.869306,-0.07711655
0.23961422,1.523439,0.9441858,0.939487,-1.6686962,-0.6344281,1.170243,0.17573307
-0.88959485,-2.5522525,-1.166648,-0.563445,0.14862217,-0.057767503,-1.3333927,0.2621131
-0.27092853,1.7960782,1.1565229,0.3920058,-0.099373735,-0.96490884,0.7247329,0.8400344
-1.0717211,-0.065956086,1.4441662,-0.10638623,-0.6986546,-0.44646472,2.054956,-0.3661605
-1.1699853,0.601313,-0.05167216,0.24892674,-0.17076439,-0.69539326,3.0545487,-1.3423876
-0.7304364,0.49690345,1.9153656,-0.4248158,1.2683841,-0.6885296,-0.19626108,-0.0145902475
-0.15686034,1.4444298,-0.879645,0.28625354,0.83017826,-0.6481197,-0.5532157,-0.19919772
0.8865976,1.4765435,-0.9231543,-0.15792207,-0.15887326,0.37728235,1.0133072,-0.5242545
-0.6991627,1.2373687,-0.9843133,-0.18634374,0.113530554,0.54276955,-0.6737071,-0.38032693
-0.185175,-0.17874305,0.8297844,-1.3210946,1.2297472,0.4995895,0.24250007,0.51898134
1.7109563,0.26539317,2.6061196,1.2529088,0.33365706,-0.92641616,-1.8416373,0.48604563
1.1500645,-1.9553481,-1.1673367,-0.13282822,-0.14628412,-0.18175513,-1.5587788,-1.6183516
-2.2059963,-0.67627054,0.76853734,1.7809392,-0.7348265,-1.2394755,0.51426643,1.1885242
1.6667767,0.29304278,-0.085770406,-2.263917,-1.14708,-1.0805619,-1.541825,0.2589645
-0.73712224,-1.2329996,-1.7344297,0.57517433,0.3503601,0.9999607,-0.5147118,0.21822168
0.6143392,0.5899263,-2.7342966,2.3894103,-0.22359088,-1.2858174,-0.88345253,-0.4152801
0.36031502,1.6857502,-2.0114913,-0.20063718,0.3697566,-1.1119671,0.6224376,-0.5103856
0.4987092,0.2949188,0.9478673,-0.61998814,-2.64929,-1.705964,0.46813765,0.44460472
-0.35258663,0.29648426,-0.56326705,0.29329583,0.99856424,-0.91353565,0.015584932,0.011816267
-1.0258988,0.5976719,1.9143564,-0.260516,1.9495881,0.38705218,0.10966631,0.7676669
-0.24478273,-0.2612766,-1.1669198,-0.89833534,-0.18558569,0.7323105,0.6015424,-0.81494427
-0.3029517,-1.0856874,-1.6167355,0.15853022,0.04736172,0.644625,-0.16601,1.0793152
-0.65881634,-0.5535836,0.12408641,0.9732621,0.66593087,-0.24705431,0.4345005,1.175481
0.81723815,-1.7376326,1.708272,-0.19652523,0.6399601,-0.32886633,-0.5087695,0.33768225
-0.57024,0.7964422,-1.3238348,0.23233256,0.5059098,1.484017,-2.349486,0.9956038
0.42045388,-1.0943316,0.797439,-0.57849586,-1.4139577,-0.53274417,-0.3068013,-0.4692843
0.41644105,-0.7159785,0.82020426,-1.8094807,0.3068225,-0.340484,0.3780924,0.528843
-0.88891983,-0.43976262,1.4117126,1.0861266,0.12151734,-1.6220247,-0.06083653,0.8170403
0.03185754,-1.9066662,-1.1604921,0.47564378,0.35231224,0.4998287,0.102305405,-2.0484202
-0.23274513,-1.79114,0.67797256,0.09848033,-0.16107416,-0.32988438,1.2911124,-0.07368219
0.21562456,-0.38529164,0.562355,-0.3383361,-0.2311718,-0.24034001,0.13039976,1.272705
-1.629875,-0.87485886,-2.4880357,0.78879124,1.9669955,-1.1176301,0.14566712,1.9471191
-1.1614728,0.35709223,0.38917923,-1.0716007,-0.21508679,1.8198828,-0.28847602,-0.78388506
-0.32863903,0.48363858,-0.0007232055,1.6875013,0.4020018,-0.37971532,-0.5336046,-0.25462842
-1.3469771,1.0258572,0.677121,0.47587246,1.3552995,-0.3006467,2.0278366,-1.0207385
-1.3133128,-0.1740667,-1.2775806,-1.3743978,0.3556232,-0.3521146,0.74788904,0.37597945
-0.6727312,-0.6797639,0.49124676,1.0285525,0.20025039,-0.51984966,-0.6950619,0.056969624
0.62828815,0.8133351,1.0996926,1.0141175,0.69470596,0.23444517,-0.37983918,0.174112
-0.20477799,0.36122477,1.1224345,-1.2522006,-0.3978078,1.8472645,0.29740265,1.147172
1.3697313,-1.1223824,-0.057021704,-0.66310066,-1.7400544,-0.09074893,-0.5723601,0.31501865
0.37925068,-0.19319175,0.35857597,0.26461586,0.7993467,-0.6901506,-1.4672868,-0.64804405
-0.3797928,-0.8030397,1.4361666,-0.32820943,-1.495842,0.3767657,0.040696777,0.085390665
0.12835802,-1.7373221,1.5657023,2.1479452,-0.9029682,0.85340565,0.4244862,0.42420986
0.584544,-0.47218755,0.48771393,-0.37997082,-1.1037878,0.2355437,-0.06642919,0.05253852
-2.9192524,0.3340995,1.9748191,0.03411022,1.6725361,-0.48191974,-0.88944525,-0.426078
0.5887158,-0.522832,0.09744768,-1.7549584,-0.9852186,1.2950369,0.26664397,-0.50897706
-0.65419835,-0.29569867,-0.41590402,-1.3522732,0.13141777,0.26889357,-0.5281185,-0.41936377
0.77498215,2.5482187,-0.44676688,-0.894394,-1.042611,-0.3761322,1.918584,0.919935
-0.76544976,1.237197,0.28652287,-0.43840924,1.6005645,0.88660485,1.7202351,-0.8479028
-0.1954279,1.0707265,-2.4766788,-0.8269709,0.10655179,-0.24958628,0.38489547,-0.36256394
-0.20358272,-0.6241155,-0.42507157,1.4838531,1.5304576,0.39534244,-0.8969502,-0.6662346
-0.8660966,-1.0045398,0.5192119,-0.8721979,-0.34580457,1.9118856,-1.4587278,0.96533024
-0.47558928,0.56280303,-1.6132073,-0.63441056,-1.7307745,-2.3532643,0.09205084,-0.41403198
1.5857522,-1.1784501,-0.32362574,-0.0009865175,-0.37370232,-0.28847554,0.43699515,0.834956
-1.6630911,-0.29271966,-0.4740326,-0.33147308,0.7951316,0.35755804,0.96365756,1.0236543
-1.1559609,-0.9995848,1.2073703,-0.56810695,1.5981094,-0.9307146,0.5529277,-0.5113774
-1.1802281,1.351117,0.36814088,2.5276124,-0.44895,-1.0432136,-0.15890864,-0.1065911
-0.8165666,-0.95755196,-0.64803433,-0.22660223,-1.7474403,0.35976675,0.9558814,-1.2039216
0.48249137,0.36261618,2.125106,0.12952304,0.16394931,0.33894745,-0.02409092,-0.3575146
-1.5622559,0.8947986,-0.42938527,-0.2753806,-0.39721575,-2.6737328,-0.54728836,0.6872021
-0.06964094,0.31221178,-0.43082628,1.1999418,-1.2481877,0.32436055,1.1452968,0.3390307
-0.18037127,0.050040316,-2.059443,-1.5126852,-0.10425549,1.133019,-0.8143535,-2.0072436
-0.7494583,0.015941294,-1.5955602,-1.1326171,1.0553236,0.57998866,1.2142129,0.7866066
-0.029609675,-0.642403,0.55632675,-0.12140501,-0.6838707,-0.17395604,-1.5733001,0.5304492
-0.23603062,0.27913147,0.33349472,0.8408144,1.7989287,0.098126,-0.03674841,0.8573201
0.29507148,-0.0067834198,-0.043649483,-0.7233399,0.981898,-0.21927404,0.45162103,0.0325474
0.501313,0.17618775,-1.0039029,-0.4566754,-0.6632059,0.06920367,0.24991132,0.85744053
0.3173743,2.0511682,2.099035,-0.23343924,-0.689767,0.1370716,1.0938721,1.3325638
-0.1315356,-0.37958476,-0.2005841,0.06452052,2.0279567,-0.6724295,0.09435979,1.608903
0.50401515,1.3532962,-0.39175224,0.3220771,0.5596904,-0.937765,-0.78028727,-1.0980537
1.85661,-0.3951691,-0.22638945,1.604286,-0.2137884,1.6729152,-1.1965295,-1.0503657
0.07621716,-1.8254695,-0.13340218,1.6036288,0.7478384,-0.3104524,-0.08455654,-0.40010494
-0.37327585,-1.0879374,0.37345934,-1.2148725,-0.49445704,1.420244,-0.86211187,0.6866729
-0.3768562,-1.0357622,-1.0067972,1.0322026,-1.4082674,-1.198596,-0.5189881,-0.20554392
-0.76001835,2.6149032,2.7928352,-0.32521027,0.2575217,1.6531204,1.4204814,1.9131694
-0.90551734,-1.3575217,1.4928609,0.14443256,1.7459244,-0.1007621,0.8383628,0.3978142
1.4791334,-0.4806134,-1.5414081,1.1378039,-1.3153543,0.11603938,-0.9045138,0.1943485
-1.3990438,1.2831877,-1.3217669,1.5465418,0.5362508,1.4191664,0.10599851,-0.9976816
-0.9460487,0.115674324,-1.4423976,1.2940178,-0.7411748,0.7893476,1.2879109,-1.4402132
-0.86817753,-0.53950256,1.11091,0.6622572,-1.6207546,-0.5791007,-0.42407396,-0.6552165
-0.3527698,0.28119275,0.22742745,-1.4693778,1.0724216,1.0094767,0.84818774,0.31868768
-0.83621836,-0.1321381,-0.6908504,1.9888612,-1.407961,1.0194213,0.7884006,1.837724
0.19649097,0.2524554,0.48585194,1.0568502,1.8287303,0.77635235,-2.2087,0.42874795
0.534108,0.114368126,-0.43128315,0.5584847,0.44644278,0.41594547,1.975258,-0.37437493
0.057627756,-1.069409,-0.08724773,-0.49050122,-0.016246157,0.23237403,0.9649724,1.1248195
-1.978644,0.26277608,-1.4060522,-1.5787292,-0.10701879,0.35348636,0.16419289,-0.5073181
-1.278098,-0.731471,-0.25262165,-1.4720895,-1.2517061,-0.1109235,0.2773165,-0.62119746
0.029313909,0.9090717,0.5197738,0.3676689,-0.98188365,0.21894485,-0.76176816,0.15168436
1.973387,-0.46113464,0.9919528,-0.58336186,0.03796635,-0.52008593,-2.2408512,-0.6411916
0.67049116,0.6881827,-0.029615754,-0.5047432,1.1407015,-0.25117254,1.0147535,1.3907697
0.96768665,-0.7945088,-0.019121693,-0.78946215,0.93605,-1.8925421,0.37782526,-0.7988015
-1.4437364,-1.017797,-0.5597383,-0.06347302,-0.66855025,0.8482205,0.9974362,0.76124597
1.0341774,-1.117575,-1.3618588,0.37840334,2.3676293,-0.79653186,1.4482338,0.8322612
-0.008016537,-1.416775,0.20989689,-0.13341393,-0.40300924,1.620628,-1.1294446,1.8070762
-0.2824506,1.3626763,-0.31584904,-0.37328613,0.09087281,-0.044539824,-1.7363813,-1.3997676
2.8498921,0.5072031,0.26938003,0.69533974,2.0883126,-0.36300224,-0.1697392,-0.45915213
-0.051237542,1.51053,0.026222894,0.6094697,-1.3486363,0.9287999,1.6908548,0.8201496
-1.8896451,-0.32259598,-2.030803,-1.3277904,0.71541154,1.0054598,-1.7354202,-0.4684846
-0.113444045,-0.85511595,-0.96665066,0.21590833,-1.3429031,1.3629566,-0.69226646,-0.4221608
0.43744713,1.1712109,1.3365202,-1.0418878,-1.2240134,0.5778878,-1.4319712,-1.0070254
0.8728833,0.052777182,0.88765335,0.9134888,-0.5059091,1.1632196,-0.799421,-0.9372415
1.379307,-0.8429751,2.0658464,0.16412465,-0.5983582,1.9345331,-0.49453408,0.4435729
0.5693162,0.4904689,0.23339243,0.091355294,0.17013949,-0.55110496,0.09905992,0.5436982
-0.66666234,0.28902468,-1.3978014,0.06622048,-0.7527375,-0.77212304,0.85681915,-0.62993157
-0.53207505,1.3623042,-1.5444595,-1.1194978,-0.7541025,0.511099,1.1042191,-0.14976819
0.059637856,1.1078851,0.61336493,-1.245877,-1.9333866,0.22727114,-0.15668337,-3.2164986
0.53303224,0.9355859,-0.8060992,0.99330986,-0.38037807,-0.5873879,-0.039838225,0.17065334
-0.23920952,0.33879408,-0.5416649,-0.72716564,0.75686425,0.11162344,0.071270004,-1.1818771
0.65486985,0.48165977,0.31008294,0.5756526,-1.0036958,-0.34258828,1.1382636,2.0818202
-0.8109981,0.13782023,-0.6211874,-1.9829147,-0.014242848,-0.118881784,2.1782517,-0.8082457
0.94718784,-2.1644597,0.8517361,-0.22153841,-2.5327408,0.9374646,1.5357018,0.2447439
-0.88585216,1.274699,-0.5260669,-0.18502274,-0.06767621,-1.9435537,-1.8266509,-0.8943758
-2.378635,-1.2076547,-0.9489686,0.90040874,-2.168154,-0.5830218,0.34134033,-0.3272572
-1.6965647,0.28442776,0.9198046,-0.73957986,1.7079488,0.96135265,-1.4746429,0.042586703
-1.2268876,-1.585602,-0.8613028,-0.075863644,-0.7991694,-0.2508263,1.7380205,-1.7487136
-0.49505553,0.061463255,2.1473558,-1.5863701,-0.3071556,1.7942983,0.6233142,0.6322974
0.15330209,-0.50352335,-0.12908769,-0.07502674,-1.4235531,-1.3635265,-0.02613955,0.19910245
0.4278846,1.1810529,2.8127534,0.3741723,0.8286728,-1.3290869,0.77686244,-0.25693196
0.47588393,0.7045559,0.6336269,-0.38845578,-0.7455873,-0.8395416,0.09853648,-0.024478525
-0.8322737,0.43405622,-1.2067819,-0.24572633,0.14979249,-0.14140137,-0.008698747,-0.49978375
-0.47054765,1.0288764,0.3421406,0.030557161,1.9800348,0.3227068,0.55743486,1.6945662
1.9934831,0.30533028,-0.6420455,0.0009803231,0.8269522,0.20624131,-0.23285088,-1.4304966
0.58465326,1.7720511,-1.8191732,0.46329045,-0.69161606,1.2126912,-1.4715434,-0.026197813
1.2199258,-0.20762849,-0.5300603,-0.4254102,0.43785346,-0.25296238,-1.517584,1.796818
-0.039733794,-0.40837654,0.24644601,0.13377956,-0.11806853,1.0427177,1.4450278,-0.2336888
1.4048394,-2.359477,-0.93384445,0.5584737,-0.53957105,-1.205138,0.31377742,-1.0891352
0.2782679,-1.2485828,0.37297082,0.95550704,-0.69483984,-2.4054353,-0.53776014,0.051139086
-0.35228986,0.54810077,1.2307864,-0.59669024,1.3305403,0.6313516,0.08116368,-0.90393835
-0.2513095,-1.2098691,-0.35598984,0.37861753,-0.581126,1.4882553,-0.91107094,0.6153924
0.9135122,1.4263226,1.2433167,0.944648,-1.7487144,-0.18179972,-0.54852355,-0.3456167
1.2098893,0.36096954,-0.54289687,-0.94600934,-0.13089383,0.30745718,-0.04665246,-1.9408381
1.3100473,-1.0202442,0.08902812,-0.15260081,-0.5589094,-0.19398542,-0.44670218,-0.17944664
-0.2468367,0.26914698,1.5346122,0.028130332,0.45395833,0.14484772,-0.59291685,1.625158
0.6477339,-0.5873886,2.4631338,-1.2800064,0.1743729,-0.7300321,-0.54102296,-1.5121884
-0.973747,-0.20407476,-0.9837952,0.65848005,0.37224227,1.3594437,0.9101814,-0.55832887
0.48862243,0.5674496,-0.08120762,-0.980076,0.82874554,-0.391411,-0.21887954,0.095396765
0.8908695,-2.1033366,0.21135056,1.2962046,0.9009283,0.445007,-0.15029395,-0.108978376
-1.7454009,0.96508855,0.9324573,1.4851751,0.9920299,-1.912015,0.52675986,0.2928596
-0.024242189,1.3238442,-0.19951767,0.7831688,-1.0991396,0.3329283,-1.3536676,-0.29893413
-1.34116,0.018643498,-0.6799277,-0.42002496,-0.32756242,1.7749338,0.17128247,-0.11123988
1.5061243,-0.35699922,-0.10940149,1.2152885,0.8890656,1.8443508,0.95586133,-1.5929196
-0.14562006,0.8078622,1.1189452,0.1308887,-0.19460543,0.20641756,-0.7034583,0.44395778
-0.06486443,-0.23696445,-0.6164224,0.21165028,-1.9252658,0.9335778,-0.33066598,1.2808005
1.7947565,0.34150097,0.6383054,-0.14556539,-1.6160363,0.22254993,0.55079764,-0.048088748
1.6231017,0.34860444,-0.65382683,-0.32317522,-0.6063038,0.15571177,-0.8302119,-0.99940854
