c0,c1,c2,c3,c4,c5,c6,c7
-1.3558753,-0.8523944,0.3014345,1.1213957,-0.23873392,0.13896981,0.5787292,-2.1545477
-1.3057656,-0.64864093,-0.11847365,0.04554857,-0.6313127,-0.62870955,1.7017428,-0.74870896
1.045787,-0.16965091,0.6818692,-0.5765027,2.1322584,-1.595225,0.34177712,0.32001284
-0.34950027,0.20482598,0.346869,0.16073358,-0.7495695,-0.04520245,-0.11640131,2.153187
2.0542698,-0.6319327,0.113350786,-0.52862346,0.77004695,0.10916253,0.66965467,0.31298387
-0.36946785,1.6468437,-0.3325422,0.4681574,1.274201,-0.31593493,0.5678148,0.5148554
-0.22688136,0.34371167,-1.8048375,-0.6329242,0.49589017,0.74006146,0.5308198,0.18760496
0.012761621,2.3832252,-1.3842008,-0.5107833,-1.4116313,-0.593362,0.9864302,-0.46272808
0.39349487,-0.08583223,-1.6487057,-0.6270392,0.65064645,-0.06451536,1.3438094,-0.20758173
-0.541775,-0.90747637,-0.3187576,0.8791412,-1.3868527,-0.23280214,-2.4029646,-0.23732994
-0.28511643,0.55721116,0.09119742,-0.77205056,1.0963285,0.25597954,1.0964507,-0.5035617
-0.3386917,-1.2641656,-0.48191112,0.3576761,1.9874412,-0.29802576,0.60293704,-0.069836386
0.08899788,-0.8930003,0.55582947,-1.2314641,0.6863702,0.6546014,-0.910245,-1.2216156
0.40542302,-0.51935315,-0.24912526,-1.6941069,1.724659,-1.2411953,-1.51742,-0.43528873
-0.11193438,-1.0076069,-0.33305448,1.8137119,0.6043227,0.5948692,0.10240663,-1.2351487
-0.5908857,0.9938473,0.12349653,-0.1916653,-1.2961568,-0.9152663,0.11617406,0.8248416
0.9123241,-1.8551081,0.75697845,-1.0577308,0.10334282,-0.6656364,-0.73971444,-0.66269255
0.5341401,-0.26909238,1.4320439,-0.97324985,-0.29835746,-0.21812956,-1.5573938,0.34540236
0.64044946,1.1390502,2.4047873,0.08711048,-0.4130635,-0.7972342,-0.17615965,-0.057646975
-0.0079097105,1.1272763,0.51868165,-0.794746,0.36947778,-0.68222743,0.115707815,0.6276146
-0.7604315,0.87362564,-0.8532838,-0.6626879,0.58833086,-0.17859374,-0.12210853,-1.7264796
0.016413484,0.62648034,-0.52635413,0.2534082,-0.55715775,1.4896569,0.03396272,-1.9520745
0.5675956,-2.5122018,1.9042332,0.8691051,-0.9679607,0.8331228,-0.6927619,0.64034647
-1.2602075,0.46159786,-1.6717023,0.38312718,0.36460188,0.50539196,-0.9968853,1.3918648
1.7636213,-0.13283184,-0.5784618,-1.8200424,-0.79159564,-1.9045937,-0.33454818,3.5746102
1.4614997,1.5494928,0.72591525,0.7861215,-1.3737682,-1.4102565,1.2984343,0.04836425
-1.4189656,-1.3176876,1.362693,0.8515672,-0.7360827,1.3157324,1.2442507,-0.7442668
-1.1241393,0.47515583,-1.6310191,0.7122342,0.082263395,-0.3022899,0.08000949,-0.13549663
0.77774525,2.0915198,0.83620834,0.9097247,1.0940591,1.9637808,0.50624907,0.59838635
0.44483325,1.1498721,2.5701761,0.0052705044,-1.0982745,0.48575717,0.30814263,0.38060954
-0.46958086,1.2457904,-0.9470119,1.0315657,0.35042185,-0.098910086,-0.85866135,0.70896363
1.6670845,0.91216826,-0.532629,-0.30497658,0.13809411,-0.22205868,-0.94994915,-0.03154942
0.9676591,1.0433713,-1.224434,-0.4745401,-0.85209113,1.2794201,0.09037158,-1.0363362
1.6466403,-1.5346833,1.7381219,-0.9229058,-0.21766976,-1.1744704,-1.47652,-0.4581375
0.9851552,-2.094421,0.20794855,-0.9275469,0.15621875,0.11605056,-1.0529785,0.5091795
-0.28390288,-0.19146016,-0.48767117,0.7291929,0.05689808,0.34728932,-0.74357116,0.15789847
-0.5954843,-1.3506323,0.4153168,-0.43615562,0.46228147,-0.34176105,0.25167215,-0.061028205
1.0339895,0.47269434,0.7300692,-1.471894,1.1808189,0.91168743,1.380649,0.8971891
-0.21551836,-0.63528836,-0.291572,1.5195147,0.043817513,-0.02359298,0.22492236,-0.20506947
-0.031542573,0.13179283,-0.31192586,-2.2022614,-0.59069943,-0.46678144,-0.82249475,0.7459045
1.1851906,0.039089352,-0.55930185,1.1452647,-0.68892145,0.9604057,0.65511656,-1.3391182
0.47239587,0.46400884,0.23364496,1.332685,-0.13356544,-1.541067,0.3732266,0.27927518
-0.36670035,-0.44402453,-2.5222661,-1.2705934,0.3737005,-1.6692665,-1.2246554,-1.3265117
-0.41963118,2.1814375,1.3648734,0.2661717,-0.48393476,0.43529367,0.41270715,1.4474577
-3.1037102,-1.617587,0.005130852,0.8480088,0.4674192,1.2037189,0.19412555,-0.8076996
0.9459974,-0.37102377,0.45249316,1.2601732,-1.0306374,-0.060578477,0.91295564,0.055523057
0.76538664,-2.045752,0.03408709,-1.1614063,-0.13697428,0.34073365,-0.5458466,0.5722373
-1.1011225,0.7014209,-0.8939564,0.7711302,-0.43814164,0.47555003,0.25959492,1.2789294
0.77245075,0.004847033,0.36470485,1.017649,-0.69780606,-1.2456732,0.34095496,1.4756284
1.081805,-0.2381506,-0.8364231,0.8035531,0.8434846,1.5425489,1.6373191,0.2655071
-0.68269217,-0.018684072,0.68829155,0.19428511,0.080229826,0.4391557,0.40608507,1.5271279
-1.8002461,0.6434879,-1.0331459,1.1591128,-0.011180609,-1.88337,0.6597577,0.20347105
1.1440054,0.9778395,1.4254415,1.3307832,0.15547965,-0.45892668,1.5728616,0.50023896
0.13635075,0.7449666,0.5532626,-1.2540282,-0.92507726,0.6072252,0.66625077,-0.5233899
0.61050326,0.50049824,-0.23374934,-0.1947361,1.3926313,0.11382767,2.2127728,-1.6733768
-0.0075226873,-0.29881915,-0.50432765,1.6063601,-0.7216343,0.24268292,-0.7589593,0.67302895
1.8555887,0.81100744,-1.4770248,-0.3682479,-0.50279164,0.25236312,-0.6823138,0.7652246
-0.03017091,2.9205267,-0.09091749,-0.7372287,-0.293149,-0.33163968,0.7683761,-0.13087589
0.11372351,1.9291722,-0.26587185,-0.103182085,-1.5845793,1.7633338,-1.6236035,-0.55189484
-0.5224512,0.80931056,-0.34738958,1.0743463,-0.8271699,-0.37004718,0.2471357,0.2968484
-1.4327562,-0.5265495,0.37716582,0.67982924,-0.7984571,-1.0475961,2.1641715,-0.37201205
-0.84933627,-0.41716132,0.29352304,0.8075592,0.32143706,1.916076,1.6391203,1.8185952
0.2247771,1.203121,0.43128654,0.4923442,0.6376628,0.056511655,-0.99879193,-0.6402585
-0.16069196,-0.18236923,-0.33491993,-1.4448469,-0.08191722,-0.08515098,2.187792,-1.4748249
-0.8842867,0.088754445,-0.091889344,1.4240872,2.7602203,-0.17533426,0.8682137,0.92968136
-0.48655254,-0.60534495,0.30931035,-1.3252158,-1.4358876,1.0848136,-0.70103383,-0.3860675
-1.1550171,-0.8695886,-0.18940972,0.6333431,-1.3987151,0.42631727,-0.5608926,-0.97658235
2.285892,2.4114504,0.043918606,0.19694327,-1.4189593,-0.26122415,1.6724355,-0.04378507
2.1348603,0.95167357,0.84688985,0.018151673,0.5178434,1.5600855,-0.7707117,-1.4854325
-0.57579535,1.267344,0.15601239,0.06426739,-0.5349274,-0.58586943,-0.1879282,-0.32551163
-0.5903486,0.6937063,-0.5915844,0.85070336,-0.027376035,0.5595353,-0.011541567,1.1748204
0.10058808,-0.88933355,0.21495277,0.29243824,-0.39832664,-2.2018986,0.5171383,0.18715791
-0.29517177,-0.8436485,0.04705807,0.62445396,0.687549,-2.013479,-0.85754424,-0.47308567
-2.421615,-0.34972873,-0.14041086,-1.5986456,1.7025586,0.27570266,-0.6524418,-0.84525645
1.5474097,0.50925446,-0.3327195,-0.3656879,-1.1888019,0.40019107,-1.4760839,-0.14721274
-0.8357872,0.06388811,-0.28048524,0.42806444,0.7342231,-0.5370452,-0.9857888,0.60165465
-0.30132896,-0.38730088,-1.2202916,1.140429,0.12983042,-0.4470031,1.1398239,1.8600304
0.6658569,0.4839847,-1.4097322,-0.6739796,0.458819,0.35583544,0.123387575,1.0214999
-0.7423251,-1.3323227,0.5523345,-0.612319,1.0828913,-0.3833035,-1.0462887,-1.3855445
-0.7619776,-1.3105736,-0.41912565,-0.5312119,-1.1861994,-0.13495834,0.2027242,0.55793476
0.58878547,-0.683885,-0.08250883,0.739875,1.756117,1.512579,-0.87813854,1.2037519
0.21900655,0.67191553,-1.031376,-1.0809236,0.036434513,0.9130313,-0.3500269,-0.52542835
0.6191351,2.1850417,-0.18051282,0.47938147,0.6721817,-1.1930482,-0.33153498,-1.0679476
1.066583,0.787948,0.40423772,1.3447417,-0.5182382,1.6601424,-1.4471706,0.72285503
-0.016497558,0.58152974,-0.37806925,0.2902418,-0.6097558,-0.610173,0.19964568,1.7690505
-1.1236742,0.8913017,-0.3439502,-0.8420504,1.5984709,-1.2914298,0.5216347,-0.6240756
-0.19829275,0.41407067,-0.3041693,-1.2029823,0.7455595,-1.0605948,-0.6277932,-0.19284512
2.9412909,-0.21812443,1.0966507,0.96301144,0.43720922,-2.3693173,-1.136313,0.2935464
0.28730628,-0.6628906,0.9326053,1.6726046,-1.0707543,0.23418477,-0.3678466,0.7338355
1.4216237,-0.56375235,-0.42555583,-0.018892435,-0.25919375,0.53637,2.0785844,-0.0731212
