c0,c1,c2,c3,c4,c5,c6,c7
-0.24219985,0.2804741,0.9091169,-0.41391295,0.6144382,0.51215565,0.5826231,1.2436508
0.07528857,-0.06885359,0.059601024,1.2723187,0.19727935,-1.6617355,0.117365435,-1.1204913
-0.060473945,2.085808,-0.22731428,-1.5842642,-2.5107038,0.81089854,-0.089673094,0.18401828
0.3741426,0.124831416,0.68741167,0.5605283,-1.1495274,0.3712419,-1.6271844,0.5678803
1.612271,-0.6377783,-0.49778926,0.7833311,-0.64738995,-0.96193165,-1.3139093,0.5102911
0.0651498,1.7576143,-0.8340313,0.5698488,-0.79575527,0.8880319,0.96474594,0.18732055
-1.0750808,0.031486947,-0.87287575,-0.2686165,-0.7890996,1.4154671,0.0472012,-0.9854971
-1.7388779,-0.3320005,-0.9657916,-0.19429265,-1.7287174,0.18782502,-2.0203807,-1.9796256
0.09553171,0.19920044,0.65883636,0.5572272,-1.0199051,-1.9170091,-1.0682683,1.368428
-1.1692386,-2.2584622,-0.18127964,-0.44559833,-0.25790796,-1.1251837,-0.22891653,0.22634947
1.6070133,0.2212672,0.5968835,0.08126812,0.57448834,0.95429236,1.3573726,-0.36631304
-0.16621093,-0.05458648,-1.3031873,0.23865171,-1.0682082,0.4704855,-2.034236,0.68576676
-1.0228314,1.0320494,0.9700373,-0.5348637,-0.6174324,-0.6247767,1.0002716,0.008509674
-0.47426715,0.93534404,-0.3140236,-0.15682447,-0.03272136,1.5829558,1.3771086,0.97372985
-0.37251315,-0.8371685,1.5098058,-0.25210708,-1.7753478,0.9572206,-0.34582537,-0.66728675
1.014517,-2.5589163,0.49751732,2.188069,-0.3949726,-1.5087084,0.4581595,-1.1001815
0.15304539,-0.3122054,0.49215662,1.7350423,-0.036112785,-0.038755734,-1.0808208,-2.0037436
0.6383217,0.17316261,-0.057970315,1.3222337,-2.4395905,-1.6865367,-0.5958771,1.0472637
1.5292035,-0.96564376,0.1359656,0.69351697,-1.4243674,-1.635735,-0.90957105,0.77953213
-0.07556424,0.8162338,0.050809,1.8461804,0.8984794,-1.166152,1.0270176,0.9957584
-0.7392497,-0.70589775,1.1469544,0.17036669,2.056437,0.14781299,2.1422627,0.1909824
